land_size_ha,farming_history_years,cooperative_member,tarsim_history_score,fertilizer_purchases,climate_risk_score,repaid,synthetic
37.056280277988115,11,0,0.4936185670905291,14,0.6335690159041251,1,True
20.455440103894556,3,0,0.9367396498851864,3,0.03125149111086578,1,True
28.310037038118466,6,1,0.3777600413259651,10,0.9659895333512928,0,True
36.12923548356654,30,0,0.2631736044838443,5,0.9090956179700506,0,True
25.692240511692034,19,1,0.9950563387560393,5,0.08460144632650302,1,True
45.40077318202067,5,1,0.5306778715120752,11,0.86835354835389,0,True
21.255398902426606,14,0,0.8631825424104381,2,0.3285712185482469,1,True
32.530054008094595,5,1,0.9110571640210087,11,0.0675044485257742,1,True
17.446940448352677,13,0,0.5184687127814234,8,0.3061128342918956,0,True
20.703755077435147,4,0,0.45571392551918766,4,0.808887494217285,0,True
22.282480357560843,19,1,0.5528859547723501,11,0.6658314521679224,1,True
6.727447406458119,17,1,0.8477395028814141,15,0.23855960067038873,1,True
5.040322113420832,19,1,0.9646602316007996,12,0.7191764765702419,1,True
33.540751195764514,13,0,0.3283221093697162,1,0.7078211145105391,0,True
32.948128047981086,8,1,0.7386303821198467,11,0.7428613635069439,0,True
33.314030853399714,7,0,0.28537447728995946,13,0.5406566676637397,0,True
1.4784390444632378,6,0,0.6109530413315054,14,0.818945652120703,0,True
16.664068712253105,13,1,0.8047895882182705,8,0.6413622179569134,1,True
10.291587439330248,13,0,0.8864863246612933,1,0.12539920974439245,1,True
39.01849541592861,20,0,0.44871618427924675,2,0.810255987755335,0,True
43.10120486910844,1,0,0.36975568256589153,6,0.3237681050444665,0,True
12.710678672694293,8,0,0.25345161201088784,13,0.7050347181972936,1,True
33.558533362975325,26,1,0.13341717041818757,15,0.6751317060918057,1,True
6.903458771184585,28,0,0.3649175686436741,14,0.33591252103671,0,True
14.12005001728481,28,1,0.8719778047478473,6,0.16168365848868216,1,True
7.363397563554266,9,0,0.4188095162106382,9,0.6949580879403576,0,True
14.534277946661845,4,1,0.317293165811222,0,0.84902335307941,0,True
33.899459093789254,6,1,0.7391322445864148,16,0.8382313169345351,1,True
45.56118205417,4,0,0.21558447162593875,7,0.626504841866366,0,True
10.524859192247206,29,1,0.25628680248768243,10,0.22740726973478476,1,True
27.3329122300606,27,1,0.9359086483383025,9,0.31620996730295114,1,True
35.2188595115499,25,1,0.08158969261721671,6,0.7546276809393766,1,True
47.6696621900355,22,0,0.41463118024342327,3,0.4108539297069278,0,True
30.697993902915105,10,1,0.5767511923948043,20,0.7324974184681805,1,True
13.127793085855345,14,1,0.2302607156146056,2,0.30944999259312567,1,True
31.461168767239844,26,0,0.2810124842347197,19,0.006318246536731964,1,True
16.3643125030618,25,0,0.22184536474866445,2,0.6034900646563243,0,True
48.81835533923953,16,1,0.3451855720606416,2,0.6009163551054006,1,True
20.283968690600027,25,1,0.8985057550784483,18,0.6275546827799966,1,True
34.4286721776702,10,0,0.4315873465716651,19,0.26818563576848187,0,True
1.6497653261645446,12,0,0.41782901652343174,18,0.8110709503115889,0,True
20.30304158367039,26,0,0.3865808801743893,16,0.48746683883036535,1,True
43.817826859464326,11,1,0.9641157269375743,10,0.7623879089848471,1,True
30.706258499445667,23,1,0.11729943621981564,2,0.6110934643762647,1,True
22.47517287660083,14,1,0.8718754209393664,12,0.41607081480232067,1,True
46.82890622206843,9,0,0.3271610677279755,10,0.679626846640612,0,True
42.77222661928784,6,0,0.9565115917053534,15,0.5749773560120556,1,True
16.449675854235444,18,0,0.31522724624365883,0,0.5107111333978873,0,True
27.455145901046308,14,1,0.08287436325632047,1,0.6485605259193069,0,True
24.746300676576904,11,0,0.5200418843525159,12,0.08593897636692938,0,True
31.794023755685686,23,0,0.22786557930991036,17,0.9102610893554288,1,True
17.0385077144584,0,1,0.7529898154733758,19,0.33508204608236036,1,True
12.588147537911468,2,1,0.6573056183279544,11,0.2246929635870294,1,True
45.677255845149034,29,0,0.6864691579223767,7,0.771796357676178,1,True
46.23178772517606,20,0,0.19348948861063664,9,0.23122188709251823,0,True
42.24448284521796,17,0,0.7086302648851405,10,0.99576962320106,0,True
48.92111932284578,0,1,0.3113310269803373,13,0.42049254156344296,1,True
37.37708052609458,18,1,0.9986740280600711,4,0.2966244086631433,1,True
38.35102781381898,13,1,0.7317676630740063,8,0.062065072626073525,1,True
38.24820955215071,18,0,0.5904115074085128,11,0.04180417736382014,1,True
24.29007773164417,1,0,0.867117779215548,17,0.09514056114036795,1,True
23.09438362845645,17,1,0.5893116997194271,16,0.005032828812111867,1,True
12.391200669375657,17,1,0.5527498667755334,15,0.3270899794059403,1,True
32.41855012078488,8,0,0.23731560280537956,4,0.31045440010080594,0,True
14.821346737065559,1,1,0.678111995325425,8,0.4300917454385892,1,True
13.261516280266543,30,1,0.3746444282494614,11,0.2329229232410981,1,True
29.50508801775471,21,0,0.04308262781213035,20,0.06274115794411983,1,True
20.794128217139637,19,1,0.8160617963699577,7,0.07116252795294875,1,True
11.333402135334294,23,0,0.051873166648741864,19,0.18214637530518296,1,True
40.89477282926514,20,1,0.6723001228405259,15,0.3165895268691147,1,True
43.09821100507161,4,0,0.1567208914849152,13,0.14799205021551232,0,True
8.801126224050158,14,1,0.43256951657086384,14,0.36511782361442935,1,True
0.8715981235999934,27,1,0.8590916585467206,16,0.9222201533621982,1,True
17.138433442203997,8,0,0.09441954911414663,14,0.2616030095296168,0,True
39.97678636619725,30,0,0.6671506785526209,14,0.16839931701264688,1,True
42.03910637859906,1,1,0.6126187424860853,7,0.6647762530022318,0,True
7.347288970744437,10,1,0.8675297463562928,8,0.4908810379606986,1,True
38.829627108561034,10,1,0.17273487132406673,12,0.047254015809257144,1,True
6.227356281816758,19,1,0.7997875046358048,17,0.7878073311663888,1,True
19.808098212748195,5,1,0.4501211967413282,13,0.715342971853776,0,True
49.931170993089836,7,1,0.4286439124932455,20,0.9772983617403412,1,True
10.033245749930035,20,1,0.3617843508398749,14,0.9383066195622957,0,True
8.121197337592509,8,0,0.3855741461959179,8,0.584248293625244,0,True
21.428616461066277,27,1,0.5199596264252251,12,0.6860212935806126,1,True
31.17359203550814,26,0,0.10679982292346579,13,0.40950682398682714,0,True
46.67858872945604,9,1,0.4250658698729579,18,0.8884671865290465,1,True
49.05064670388519,17,0,0.6519812150595229,5,0.5528088251993479,1,True
3.9472115112740345,10,0,0.4981923534383146,5,0.32555132633504547,0,True
7.330877108721314,10,1,0.1658294688496228,4,0.009491491909582539,1,True
39.641529707851696,20,1,0.36305170179163204,1,0.5864497649769997,1,True
13.896291537407592,9,1,0.4429616744259298,14,0.5254338905148945,1,True
44.30002844556485,4,1,0.6688748146329682,20,0.8118771778631032,1,True
33.340936232839795,8,0,0.9007663225374978,12,0.1870046263066364,1,True
6.03631771784352,28,1,0.5503755125878185,1,0.8154012678473412,0,True
41.71019960373835,8,0,0.6763681281173641,7,0.015283610255563573,0,True
9.229640810399754,11,0,0.07718962543940444,18,0.5873133776997324,0,True
21.46302203664286,19,0,0.9544670293475931,1,0.3968524012448811,1,True
27.833153963686833,3,1,0.3152086903555229,12,0.33152052134239174,0,True
25.287924379473775,8,1,0.35429174968792143,9,0.4332959671667206,1,True
34.46506432294994,5,1,0.22284278064151264,19,0.22359148619907265,1,True
32.807993376028136,28,0,0.08467007176554919,10,0.18342565309997516,1,True
49.60607927363872,28,1,0.7900467901418512,11,0.8051068840014496,1,True
49.971384506597296,23,0,0.2404900817061728,15,0.22775830023064736,1,True
26.064740430464227,7,0,0.2826877353453131,17,0.736971994496366,0,True
5.212354804562767,19,0,0.18179627660627262,10,0.7113605444426323,0,True
36.52824329895156,20,0,0.9748852802988801,15,0.03340041570700247,1,True
48.84487187172117,26,0,0.7810347972792044,16,0.8810724201875452,1,True
16.257156187636507,4,0,0.9298996499807005,11,0.7893551300933803,0,True
23.329839848959903,22,1,0.8617233670535104,15,0.7960672494233842,1,True
21.526457778365067,6,0,0.9062967995452617,7,0.8091910522190269,0,True
3.0452481505680034,17,0,0.479034051849193,7,0.5825532290750638,0,True
33.77708934556052,27,1,0.17054143735710048,0,0.9933808668877622,0,True
17.990215905889155,1,0,0.3268803343575444,14,0.1791521404774551,0,True
39.479461794259365,4,0,0.2924515169817036,5,0.07233593094167479,0,True
41.68994372645831,25,0,0.7171338376013564,17,0.704167472379422,1,True
41.15092393659335,0,1,0.02567268630734243,19,0.2939372373956862,0,True
21.124966902974066,21,1,0.14204221491797708,18,0.6082332239300527,1,True
16.416511270924527,15,0,0.6828851202548609,5,0.39170161293884265,1,True
37.56662859351921,10,0,0.12344235380044144,13,0.3335241585010035,0,True
40.16877697521479,26,0,0.04829185077040021,15,0.8932486245948724,0,True
24.817243596372624,26,1,0.10921516461119085,10,0.1420434586119319,1,True
44.705035467047,10,1,0.6906741530430963,10,0.18898565439364912,1,True
7.623480455888634,0,0,0.13932525940470009,9,0.6678408528700807,0,True
44.013904593118525,3,0,0.14630436113648138,6,0.7826010127651298,0,True
5.256714032108123,3,1,0.2303001967590993,12,0.8322144919849215,0,True
8.099513341703387,30,0,0.7509107041965226,20,0.2311497163422519,1,True
26.925080657061038,18,1,0.200352912260776,4,0.8821134182894539,1,True
3.8421647692770433,20,0,0.0353753967242072,0,0.6095506564245553,0,True
3.1139515193054628,7,1,0.9058633555759406,1,0.8232184189140432,0,True
0.5256778362024233,26,1,0.8763184242909228,12,0.06852194020321967,1,True
22.097674654866026,22,1,0.1848190008964724,5,0.35689433598542153,1,True
38.84388212396538,23,1,0.26534258977345493,9,0.5248639844906688,1,True
2.2244983388558253,14,1,0.18855757144364094,19,0.5769570325822859,0,True
32.786751520059845,21,0,0.7195345389617299,1,0.09907155407370616,1,True
41.244802212101234,16,1,0.25000888418923206,3,0.5386582446021755,1,True
8.81604200460462,11,1,0.9314497573785021,4,0.6654864330930246,0,True
7.76975487365951,18,0,0.8276410243835689,9,0.3615950857646727,1,True
43.10964819421654,10,0,0.5884011275696732,14,0.5007392442806308,1,True
41.24466819252969,29,1,0.008938224713713194,3,0.2925664216440599,1,True
27.17761743007725,22,1,0.8836694064166667,2,0.8705002718719854,1,True
41.05039402505202,22,1,0.7277616465325542,1,0.5992066066900263,1,True
5.091425832512491,22,0,0.7879073965410064,16,0.5512738961358957,1,True
20.026835137968344,13,1,0.07182520457199104,0,0.9443574258777101,0,True
37.020979027265454,29,1,0.7085601702185422,13,0.6649315236601092,1,True
13.243871986536186,6,1,0.8045894736241437,12,0.27982344153942806,1,True
37.74028126446086,17,1,0.9566353561570548,2,0.6417530811939492,1,True
25.456840917345286,2,0,0.5804704727824356,11,0.9616234566532215,0,True
37.63816640343754,9,0,0.5080418519992715,6,0.023558255927298544,0,True
23.501642073937813,17,1,0.42539678998191177,10,0.6265910070109942,1,True
18.711264840979972,15,0,0.7012876809646438,2,0.15683496088644933,0,True
11.3498662156923,29,0,0.9208213047146138,14,0.8164595110663893,1,True
10.814777401033243,19,0,0.5997550487160357,16,0.640684529641257,0,True
37.6987951232841,12,0,0.2272836415083398,0,0.9369894929695665,0,True
6.386062227681045,13,0,0.017573950309176745,11,0.6695778620974299,0,True
4.756126330491783,18,1,0.6191131182675276,13,0.017218893157644688,1,True
9.226422568595444,24,0,0.8645978880190527,0,0.5103538444008343,0,True
9.179652316969133,8,0,0.06597527757340937,15,0.9036680636161553,0,True
41.243827328941535,18,0,0.3975712089613459,11,0.2323030041713291,1,True
20.226077861973515,17,1,0.9400469260809028,6,0.08289640417988486,1,True
49.52422863934388,0,1,0.5016769958568053,10,0.7198878692218418,0,True
7.291957260635313,28,0,0.22065822978859306,14,0.5025085669391199,0,True
32.850221371835346,17,0,0.35365641176884843,13,0.047595261394701605,1,True
22.712110606461906,7,0,0.4081395661948063,16,0.27991523243942407,0,True
19.94944974650516,19,1,0.11728951441679214,0,0.3267486476430953,0,True
43.81666785317707,21,0,0.6607922438484112,16,0.667861477987502,1,True
48.79198446850578,28,0,0.5921643290924764,0,0.4716002207107661,1,True
43.70651845932185,1,1,0.6477228778655774,13,0.4871903265610852,1,True
10.018883612239085,12,1,0.6107915686801879,7,0.8066036995945775,0,True
11.429497099842235,5,0,0.01667206828833967,1,0.2784170985014631,0,True
32.975657015205634,17,0,0.17446284956631963,14,0.672572741575309,0,True
14.809637291090489,15,0,0.16557200194586053,11,0.36755730482872495,0,True
36.868893973638706,14,1,0.09795148629798944,13,0.41837004754660434,1,True
28.537822215077412,30,1,0.7354757731982764,7,0.5559024131707608,1,True
27.769984040274945,16,0,0.12013721447849168,5,0.6956468048022921,0,True
41.513072779519895,12,1,0.6681940734503442,13,0.9451952608993744,1,True
35.67137220126255,2,0,0.17839030965367542,4,0.26901116255827295,0,True
1.815599367365939,8,0,0.11831017824792633,17,0.10374521964207539,0,True
2.9482272887277765,27,1,0.16253004861607934,14,0.4287919226726037,1,True
30.277143396572775,14,0,0.50840345653802,20,0.5467159988176729,1,True
24.566507743302637,28,1,0.6454825098577557,0,0.22800360403922315,1,True
13.379140439478075,16,0,0.8119248600576368,12,0.890495773964752,0,True
21.223476322082682,16,1,0.1285622054646306,11,0.798847015879557,0,True
38.016560777276595,13,0,0.6161867473858301,18,0.49366391344219385,0,True
41.41726849056754,17,0,0.7738395994112472,8,0.45006393303558867,0,True
28.280541860557186,2,1,0.3124051715078844,19,0.04074125670461248,1,True
19.575789302426596,1,0,0.07971557936743767,5,0.5368897327762764,0,True
13.899489694007798,14,1,0.15594596306651387,17,0.5957470954238873,1,True
26.334964303078046,18,1,0.09155864756045673,10,0.8916317814524498,1,True
16.08010611893686,17,0,0.8872119310226779,19,0.5010980657464822,0,True
28.422709283837534,13,1,0.37670166836023455,4,0.15737742267812926,1,True
33.99429293422706,9,0,0.523348605135786,5,0.18005690122334894,0,True
3.7709209405100443,21,1,0.7686881518043146,11,0.1598674185234309,1,True
0.5528395186259882,18,1,0.3714984221207238,11,0.9385348740555611,0,True
11.007718372616775,1,0,0.6491026546276127,3,0.7933892573604072,0,True
44.77831913707966,14,1,0.07667985321843773,13,0.8247661263200536,1,True
32.49139277981368,22,0,0.48090564756860044,8,0.840433518810454,1,True
9.012037420882631,24,1,0.09651896617030764,3,0.09563464258992527,0,True
44.56806611026913,8,1,0.24828414068022808,10,0.7021768561816121,0,True
23.76281904422333,28,0,0.29334082759546865,14,0.7043367125220251,0,True
24.066541955593703,20,1,0.7175838038869466,0,0.22482170793074496,1,True
46.809326220211425,13,1,0.6741041862892538,19,0.4906657702392374,1,True
3.444591263075331,19,0,0.7470800889310658,12,0.6624308841184847,0,True
11.151324594121567,27,1,0.06175504723733516,5,0.8973364369126305,0,True
29.49568059515876,7,1,0.9939142121730469,15,0.11042551092998354,1,True
10.176582224309202,4,0,0.05442002870976892,17,0.892193154006635,0,True
34.13658695584341,13,1,0.825747791439154,20,0.9224149665938393,1,True
11.09756832216765,2,1,0.7402689334805356,16,0.9236098348240473,1,True
5.40827004464131,25,0,0.5917617904918199,4,0.00483489210517829,1,True
10.745765402221567,30,0,0.4388571651449872,3,0.22099877275481883,1,True
21.425334696467083,18,0,0.7571323532701827,4,0.6912452360253712,0,True
9.218845809067455,30,0,0.7398578032688461,18,0.3217397809882776,1,True
7.167255233705692,2,1,0.13717833548980451,6,0.06108329151586278,1,True
43.08395336783757,19,0,0.7926324729608702,6,0.7629420805492708,0,True
16.35966157806674,13,0,0.07855699743496525,18,0.02859219246508682,0,True
18.357554982653554,8,1,0.5005461421285348,4,0.4460213279321439,0,True
3.235885270310768,9,1,0.6450818265671943,8,0.9475760907554891,0,True
18.18979636335168,16,1,0.8216888573752277,6,0.4402328263640848,1,True
13.607955277418194,19,1,0.46311021809305375,6,0.9118872854028065,0,True
30.719010833418533,5,1,0.2368580775651452,12,0.40900424592922047,0,True
10.66681973478413,19,0,0.4906596154566065,15,0.3466861091019595,0,True
44.47408992661061,28,1,0.2502081104371201,5,0.10738280259902344,1,True
46.518497735517975,0,1,0.5287253814561483,0,0.3580909090271992,0,True
5.4416373302511145,27,0,0.46250818310651787,13,0.3369864900218065,0,True
5.816446336284572,18,0,0.7805044837503944,11,0.846551185976985,0,True
6.208658686493905,10,0,0.24009011344252895,13,0.9199151742159861,0,True
31.168678187360445,22,0,0.1999851841903395,9,0.021930085753329887,0,True
6.537463728376333,19,1,0.47418533956695996,16,0.09825641054700074,1,True
42.69292473754818,23,1,0.050504365190850664,13,0.6432284670901832,1,True
37.83643998942568,2,0,0.22934062843550584,15,0.4847428880904944,0,True
41.08053848278219,1,1,0.3537049141876919,15,0.296878635047096,1,True
26.539996080858035,19,1,0.48762971256091026,10,0.259907059716328,1,True
49.835521970198094,9,0,0.26943671122536406,6,0.22467458951861985,0,True
2.686667595735983,7,1,0.5606364947084064,12,0.5254508692581371,0,True
20.36261572721261,13,1,0.8784146664451715,13,0.017479936487160064,1,True
16.53486511241299,22,1,0.5437274613576021,12,0.738884376468958,1,True
47.45795218627573,5,1,0.2868395217364318,11,0.30038800789073106,1,True
29.054617445630846,30,0,0.061980972002314894,7,0.42683145123557054,0,True
40.4064527895139,13,1,0.13666630474832364,2,0.5270521978420586,0,True
8.931889086096684,4,0,0.5612173685471906,8,0.21135960272764898,0,True
48.942390123071725,2,1,0.6837088381043798,18,0.8837026474237021,1,True
25.1826575703776,26,1,0.04966794355407056,15,0.6820932551782672,1,True
24.936767775396966,3,0,0.18554982971348166,15,0.8702963420696663,0,True
48.55879406301402,12,0,0.31908127067657055,15,0.47545060526423466,1,True
19.34625188024868,20,0,0.31977310888050237,19,0.4324604579894097,1,True
20.17748871547215,15,0,0.958407014177961,4,0.23714256850914162,1,True
29.445258788844363,8,1,0.20377059794242258,15,0.5448403612074593,1,True
6.838604222115453,3,0,0.0625203494791089,1,0.5931635733179066,0,True
16.393738507386818,22,0,0.3530148293123191,5,0.41992337704183724,0,True
10.063811961033961,15,0,0.13444197102967947,0,0.14538256031263896,0,True
5.6125322157989554,1,1,0.12658196513578912,9,0.27310446229560315,0,True
43.3741580133855,5,0,0.40745066111712835,2,0.014251509517366756,0,True
29.671892723310066,17,0,0.30639113924994865,8,0.31913876781791417,0,True
18.254303180631606,5,0,0.09172677615535951,2,0.5807589766242067,0,True
20.729134179652284,12,0,0.6043034294274493,0,0.9557110978370051,0,True
21.860190682524053,3,0,0.50169976602035,10,0.17789679638942857,0,True
31.840884516163115,24,0,0.07709966895130538,8,0.05546453052747968,0,True
46.37508487870517,19,0,0.8627444740141443,8,0.2963112878714621,1,True
46.672591173020635,24,0,0.2847130582123327,7,0.15679769816860312,1,True
19.87885298676784,1,1,0.9613807849471794,8,0.6955189968940562,1,True
16.798491750089593,11,0,0.9315386325563256,0,0.005749164526665629,1,True
22.826801759170124,8,1,0.4340966262187528,10,0.9808670922728795,0,True
28.612744406210382,19,1,0.22856694043833492,17,0.8556666752623509,1,True
23.35998661676254,25,1,0.8348527125302225,2,0.49067059207537866,1,True
33.1082937859267,7,1,0.3612858416224468,3,0.9209422198069069,0,True
27.942751657298302,23,1,0.16355069467129824,16,0.6280593326572771,1,True
16.375419561356768,17,0,0.5516077158189412,10,0.9937648766891695,0,True
17.613674885250315,25,1,0.48940244270126576,5,0.2783062014094674,1,True
19.24034298420668,2,0,0.8500178788139564,16,0.9969061426175135,0,True
5.18466852834474,30,0,0.7292813798393321,6,0.18024729212207224,0,True
8.72010030449167,13,1,0.8761394868367537,12,0.35341836763904033,1,True
36.29413320619661,8,1,0.7347029123873744,11,0.9353240803400945,1,True
19.76028722034296,5,0,0.642174960647797,3,0.37054228525371846,0,True
11.119679141727111,30,1,0.5001771522770128,15,0.20983637706986658,1,True
28.352284323455436,27,1,0.9875532894964475,12,0.05948710547322911,1,True
37.89920735243465,4,0,0.9591648240001723,4,0.14895820972210694,1,True
13.242406936095884,13,1,0.8488529815357496,15,0.3552234403211858,1,True
41.42609915522535,22,1,0.7753192137855278,13,0.4212320524687089,1,True
46.411490551439954,18,1,0.5775595501185121,17,0.5424511344202396,1,True
30.071029189155116,5,1,0.2597533605262068,17,0.8135879945271807,1,True
33.61290912008319,11,1,0.8754390270879648,6,0.013414849818384145,1,True
3.102511520991241,11,0,0.010816134878957717,19,0.8411161312305768,0,True
47.30323460558437,8,1,0.2274399667939332,0,0.5772493430231092,0,True
19.92799434611472,29,0,0.4037324450844698,7,0.756478058284502,0,True
46.23306982699878,6,1,0.586157155234072,12,0.7569792207075243,1,True
29.159387475137006,21,0,0.5608793203603559,11,0.9032026793072856,0,True
0.7286305427447166,28,1,0.1758158263852847,4,0.09338020883434817,1,True
2.407828966510068,24,1,0.10479819981353178,4,0.5715152883564049,0,True
34.18073088066114,24,0,0.22232892758527967,16,0.9090295283948207,0,True
28.35206668468069,4,1,0.3487087888964836,18,0.7192063140382192,1,True
1.81335564170068,4,0,0.01405368792008621,14,0.09658491149653792,0,True
37.30126808050807,24,0,0.6924558205498558,11,0.6139643108797569,1,True
42.68119418492449,23,0,0.24772743573749145,16,0.7998809092009446,0,True
25.07266538074576,22,1,0.3514044365483624,5,0.2748617863056988,1,True
23.55499329768412,12,0,0.3349016905838995,20,0.6324932350167138,1,True
0.7709188873140604,16,1,0.5118298008785218,2,0.8404122213941442,0,True
39.43916076843316,0,1,0.859799722094611,12,0.5238669559081546,1,True
16.870445303932218,9,0,0.14938995350554118,7,0.19418720084542562,0,True
43.99879917923571,16,0,0.34072711323127003,18,0.5496821221167442,1,True
18.966499084123626,3,0,0.6920288077317835,5,0.5880039331549485,0,True
28.471356576219925,4,0,0.04423141328043678,13,0.4028527722340598,0,True
13.881918515866712,1,1,0.8299786351622237,3,0.6796166245275972,0,True
8.449121472953475,6,0,0.9618251404974265,3,0.4333328946883943,0,True
38.85794121737573,30,0,0.6076372025819908,8,0.877405087654474,1,True
25.08122870289094,21,1,0.9565083710307213,16,0.7916254675121819,1,True
27.05615222573641,29,1,0.41306182943174774,5,0.8047718658491501,0,True
48.2880896973459,7,1,0.4150317306551369,14,0.5260767052732854,1,True
48.19720565499661,18,1,0.10624890941343745,11,0.19634782059067057,1,True
42.854285024268975,27,1,0.0354469349997697,20,0.7244218191083316,1,True
9.786659991869161,10,1,0.24450431813453388,6,0.06892135157943158,0,True
29.916498367928206,20,0,0.4781286571011477,5,0.5175749361529872,0,True
43.9682975204491,21,0,0.507682390862889,18,0.05297908148151742,1,True
19.035964854222417,25,0,0.21757538174143332,6,0.5284186873570117,0,True
5.504755213811456,30,1,0.6128056746614275,4,0.6859221691289052,1,True
40.64266366087613,19,1,0.1812058748383879,17,0.4191982464192985,1,True
24.347295792427495,18,1,0.32621114026910014,17,0.4169031665543206,1,True
28.43743767777934,26,1,0.19570951518932744,1,0.12279385027416034,1,True
49.1161426677333,21,0,0.6966635999901375,17,0.3018496052983596,1,True
30.55696580945657,11,1,0.5165725082223118,13,0.4442737205850066,1,True
21.53647959047202,19,0,0.7361010990726155,5,0.8635621386302259,0,True
18.814226208436292,17,1,0.05724816959164969,11,0.8979799023390764,0,True
21.172154986375258,7,0,0.42536208023514144,5,0.9535801020075854,0,True
6.360754617344104,15,0,0.9669585789814206,3,0.10026369712668037,1,True
39.8401526416698,19,1,0.053619514706363613,2,0.2962108112688876,1,True
41.96698448025853,28,1,0.41837868969596215,3,0.46291291875334795,1,True
14.57765816138374,17,1,0.04039821885562056,12,0.6417438243900523,0,True
15.537932611292232,5,1,0.14665332097079997,17,0.7027984895994934,0,True
43.77954568857325,30,0,0.4625264515730515,10,0.7860162886189165,1,True
1.6865325986337951,17,1,0.1575133976840526,0,0.49587381006015385,0,True
26.26264346647777,8,1,0.5187554249638431,9,0.5565842666268949,1,True
23.4519478767343,23,1,0.9227316827700696,15,0.9605706890515447,1,True
34.66127509413376,11,0,0.20040755819742673,17,0.24002827978969588,0,True
8.587889157397997,11,0,0.10718650971219779,15,0.8037597428841746,0,True
33.582371669360114,26,1,0.825276561982952,7,0.7118180343574544,1,True
19.148333389806382,26,0,0.4602698474137552,13,0.14008983672810615,1,True
31.12638151939728,16,1,0.8826110988441378,1,0.9264916927181045,1,True
2.4847029887024084,11,1,0.30612329466538724,8,0.8553561561264484,0,True
23.355496260633213,26,1,0.6275320051870896,11,0.7795046528967262,0,True
26.35141925212742,5,1,0.9233135543016643,0,0.1267735837535593,1,True
11.109156941321837,23,0,0.17169579944790592,0,0.13967053109285044,0,True
7.411370881866475,18,0,0.8007285593054033,16,0.6831984581985744,0,True
9.829477999108919,26,1,0.6315167498451273,4,0.10727001517909873,1,True
17.534983364135726,13,0,0.8129467446270534,2,0.11331560590282908,0,True
5.292102390596087,25,0,0.17069334495310817,12,0.4002794669541091,0,True
47.39232988861542,0,1,0.4340864703370123,5,0.005377888775621842,1,True
20.547206044042955,23,1,0.12883722847695267,20,0.7214834028159948,1,True
40.54399532408407,2,0,0.9600821079853646,19,0.5402069931748266,0,True
48.73364759388791,19,1,0.06269172296013448,17,0.07817414921465082,1,True
4.496396360135586,6,0,0.06548339799438829,6,0.5435827484623426,0,True
32.757638662782206,29,0,0.8981561921817023,18,0.054087872876927956,1,True
43.63474979369009,23,1,0.300762148137675,5,0.0706961059982324,1,True
31.89460448135305,3,0,0.5970200328471501,5,0.485466190151454,0,True
21.736793007191928,27,1,0.28747552890730677,20,0.49982325051564513,1,True
21.838279703077944,7,0,0.6487583756275316,14,0.33899477289320334,0,True
2.276994857364266,16,1,0.19246936927002722,1,0.6217714583118317,0,True
26.962737188819126,2,1,0.4588694580514693,18,0.38735840265479105,1,True
49.68037834094895,3,1,0.5334921747803945,3,0.5869605790129874,1,True
47.956022535610735,7,0,0.33364289028713,14,0.34978493739963423,1,True
2.4997618276870774,16,0,0.25170061126895205,9,0.7149669646589756,0,True
35.436951679659664,16,1,0.1402066676712168,0,0.5792861174595676,0,True
15.437360901498074,26,1,0.7061443363079198,16,0.16004354684222755,1,True
45.19796309360377,5,1,0.16828271599442324,14,0.6862688551777198,1,True
2.7331799126092875,23,1,0.29212639118814465,18,0.7839359225334585,0,True
46.825768049548486,0,0,0.3369087646165174,12,0.06587406795608264,0,True
41.955049317494954,9,1,0.4543667969796701,15,0.6099605953006095,1,True
6.316466921503775,5,1,0.702568699550067,19,0.7904296560130725,1,True
3.46130469720631,3,1,0.42794513465370543,20,0.11465289777860344,0,True
41.818029384183326,18,1,0.8710936214354834,11,0.9016524197350311,1,True
8.210004713241679,27,0,0.6797856466201845,0,0.414798786252756,0,True
26.97745857230559,20,0,0.83848671613018,7,0.7378398210987182,0,True
45.829370464996124,26,0,0.7163539613309406,13,0.8990498468292674,0,True
28.588681620691506,18,1,0.14863179983709962,2,0.9896371508702831,0,True
20.163048422904794,1,0,0.9779273018640902,2,0.5839250640312897,0,True
22.528294715272615,10,0,0.7865862657683655,8,0.7042739285031542,0,True
3.6242999498416153,25,0,0.5727217686340125,19,0.2516996741174199,1,True
48.453239907399144,1,0,0.16523094073812616,6,0.29004637218538676,0,True
15.877382161513598,3,1,0.17268064857897447,19,0.8507694269025948,0,True
9.873492837806264,25,1,0.6143311748601417,16,0.3982439036523395,1,True
14.659341441099567,1,0,0.41619713300201133,6,0.8224339544280378,0,True
48.2364731471282,29,1,0.6758595005151458,4,0.05059681453845277,1,True
5.167159647656347,23,1,0.37242772489970266,17,0.2182534217929124,1,True
43.431500504808476,20,1,0.5128451714565949,15,0.17009408897015288,1,True
35.538272772871665,16,0,0.18795803796396204,13,0.5270674697024573,0,True
41.58594936837189,2,1,0.1552011442938266,20,0.08053054755662958,1,True
48.806928248210866,12,0,0.0756447636984906,2,0.3438704374213081,0,True
42.186655448085155,25,1,0.8196393048985523,8,0.9862451098505963,1,True
47.19742638825372,28,0,0.5553862515796613,12,0.7942171367003721,0,True
6.783295211150529,13,1,0.9471410399066623,1,0.7605914129199614,0,True
39.891533975765014,26,0,0.749486281359328,20,0.13511469944054277,1,True
